rollout/ep_rew_mean,rollout/success_rate,train/ent_coef,train/critic_loss,time/time_elapsed,train/actor_loss,rollout/ep_len_mean,train/n_updates,time/total_timesteps,train/learning_rate,time/fps,time/episodes,eval/mean_ep_length,eval/success_rate,eval/mean_reward
803.58268225,0.0,1.4578984064428369e-06,12.767131805419922,16,-9.021147727966309,250.0,224,1000,9.693451151573797e-05,61,4,,,
1237.8699365,0.0,1.4578984064428369e-06,17.05341148376465,34,-47.56749725341797,250.0,474,2000,9.693451151573797e-05,58,8,,,
1069.4931875833333,0.08333333333333333,1.4578984064428369e-06,11.477426528930664,47,-87.51184844970703,230.58333333333334,666,2767,9.693451151573797e-05,58,12,,,
1128.8556340625,0.0625,1.4578984064428369e-06,6.272666931152344,65,-126.24272155761719,235.4375,916,3767,9.693451151573797e-05,57,16,,,
986.1516051000001,0.1,1.4578984064428369e-06,7.414841651916504,79,-150.3007354736328,225.9,1104,4518,9.693451151573797e-05,56,20,,,
913.2814462916667,0.125,1.4578984064428369e-06,8.834071159362793,93,-171.7171173095703,219.625,1292,5271,9.693451151573797e-05,56,24,,,
916.1677269642857,0.10714285714285714,1.4578984064428369e-06,106.51708984375,111,-200.63754272460938,223.96428571428572,1542,6271,9.693451151573797e-05,56,28,,,
896.9477510937501,0.09375,1.4578984064428369e-06,6.875082015991211,129,-226.4296417236328,227.21875,1792,7271,9.693451151573797e-05,56,32,,,
855.1332278055556,0.08333333333333333,1.4578984064428369e-06,6.437628746032715,147,-257.1834716796875,229.75,2042,8271,9.693451151573797e-05,56,36,,,
901.0558207500001,0.075,1.4578984064428369e-06,6.975062370300293,165,-299.38690185546875,231.775,2292,9271,9.693451151573797e-05,56,40,,,
971.2349572954546,0.06818181818181818,1.4578984064428369e-06,8.567215919494629,183,-340.1778564453125,233.4318181818182,2542,10271,9.693451151573797e-05,55,44,,,
952.6973583541667,0.08333333333333333,1.4578984064428369e-06,6.438321113586426,197,-371.1396789550781,229.75,2731,11028,9.693451151573797e-05,55,48,,,
941.8402924999999,0.09615384615384616,1.4578984064428369e-06,7.336927890777588,211,-396.0032958984375,226.51923076923077,2919,11779,9.693451151573797e-05,55,52,,,
949.2263974821428,0.08928571428571429,1.4578984064428369e-06,6.310023307800293,229,-425.8174743652344,228.19642857142858,3169,12779,9.693451151573797e-05,55,56,,,
1023.0056483000001,0.08333333333333333,1.4578984064428369e-06,502.3076477050781,247,-468.3063659667969,229.65,3419,13779,9.693451151573797e-05,55,60,,,
1009.62115059375,0.09375,1.4578984064428369e-06,7.49937629699707,261,-493.0466003417969,227.125,3608,14536,9.693451151573797e-05,55,64,,,
1042.8115328382355,0.08823529411764706,1.4578984064428369e-06,9.492925643920898,281,-523.5582275390625,228.47058823529412,3858,15536,9.693451151573797e-05,55,68,,,
1051.8548276805554,0.08333333333333333,1.4578984064428369e-06,802.9190063476562,299,-562.04931640625,229.66666666666666,4108,16536,9.693451151573797e-05,55,72,,,
1056.4540999210526,0.07894736842105263,1.4578984064428369e-06,10.09957504272461,318,-590.102294921875,230.73684210526315,4358,17536,9.693451151573797e-05,55,76,,,
1087.3412595125,0.075,1.4578984064428369e-06,10.963570594787598,337,-616.6121215820312,231.7,4608,18536,9.693451151573797e-05,54,80,,,
1090.2117320238096,0.07142857142857142,1.4578984064428369e-06,10.004661560058594,356,-651.790771484375,232.57142857142858,4858,19536,9.693451151573797e-05,54,84,,,
1103.1759677272728,0.06818181818181818,1.4578984064428369e-06,10.01853084564209,375,-683.662353515625,233.36363636363637,5108,20536,9.693451151573797e-05,54,88,,,
1108.7960437826086,0.06521739130434782,1.4578984064428369e-06,9.429506301879883,394,-706.580810546875,234.08695652173913,5358,21536,9.693451151573797e-05,54,92,,,
1123.9282044166666,0.0625,1.4578984064428369e-06,11.84587574005127,412,-726.8631591796875,234.75,5608,22536,9.693451151573797e-05,54,96,,,
1128.4445126700002,0.06,1.4578984064428369e-06,9.060478210449219,431,-771.927001953125,235.36,5858,23536,9.693451151573797e-05,54,100,,,
1149.09458296,0.06,1.4578984064428369e-06,8.989802360534668,450,-776.5661010742188,235.36,6108,24536,9.693451151573797e-05,54,104,,,
1120.57541838,0.06,1.4578984064428369e-06,10.592750549316406,469,-809.5990600585938,235.36,6358,25536,9.693451151573797e-05,54,108,,,
1163.45323052,0.05,1.4578984064428369e-06,9.93628215789795,489,-844.5250244140625,237.69,6608,26536,9.693451151573797e-05,54,112,,,
1165.2729969599998,0.05,1.4578984064428369e-06,11.466754913330078,508,-856.1046142578125,237.69,6858,27536,9.693451151573797e-05,54,116,,,
1207.8378711,0.04,1.4578984064428369e-06,9.038986206054688,527,-904.7598876953125,240.18,7108,28536,9.693451151573797e-05,54,120,,,
1255.14775031,0.03,1.4578984064428369e-06,12.076070785522461,546,-911.7227172851562,242.65,7358,29536,9.693451151573797e-05,54,124,,,
1288.38675246,0.03,1.4578984064428369e-06,11.339248657226562,565,-952.4140014648438,242.65,7608,30536,9.693451151573797e-05,53,128,,,
1305.0841532400002,0.03,1.4578984064428369e-06,14.218032836914062,585,-967.326171875,242.65,7858,31536,9.693451151573797e-05,53,132,,,
1322.3955536600001,0.03,1.4578984064428369e-06,11.824281692504883,604,-1019.2899169921875,242.65,8108,32536,9.693451151573797e-05,53,136,,,
1330.9125932399998,0.03,1.4578984064428369e-06,10.693397521972656,623,-997.1079711914062,242.65,8358,33536,9.693451151573797e-05,53,140,,,
1292.3379418099998,0.03,1.4578984064428369e-06,12.569415092468262,643,-1043.5,242.65,8608,34536,9.693451151573797e-05,53,144,,,
1286.33778548,0.02,1.4578984064428369e-06,107.7037353515625,663,-1078.6534423828125,245.08,8858,35536,9.693451151573797e-05,53,148,,,
1291.24848894,0.01,1.4578984064428369e-06,53.4385986328125,683,-1094.20849609375,247.57,9108,36536,9.693451151573797e-05,53,152,,,
1319.08175221,0.01,1.4578984064428369e-06,30.123884201049805,705,-1142.2901611328125,247.57,9358,37536,9.693451151573797e-05,53,156,,,
1313.18916832,0.01,1.4578984064428369e-06,27.540889739990234,725,-1144.808837890625,247.57,9608,38536,9.693451151573797e-05,53,160,,,
1328.9834349500002,0.0,1.4578984064428369e-06,24.413488388061523,745,-1168.152099609375,250.0,9858,39536,9.693451151573797e-05,53,164,,,
1286.0007309500002,0.0,1.4578984064428369e-06,17.009307861328125,768,-1224.058837890625,250.0,10108,40536,9.693451151573797e-05,52,168,,,
1302.35678704,0.0,1.4578984064428369e-06,19.539398193359375,789,-1244.5340576171875,250.0,10358,41536,9.693451151573797e-05,52,172,,,
1293.0828080400001,0.0,1.4578984064428369e-06,15.152776718139648,818,-1257.9993896484375,250.0,10608,42536,9.693451151573797e-05,51,176,,,
1283.3557415500002,0.0,1.4578984064428369e-06,17.540420532226562,839,-1273.332275390625,250.0,10858,43536,9.693451151573797e-05,51,180,,,
1265.8445461000001,0.0,1.4578984064428369e-06,19.046117782592773,859,-1311.389892578125,250.0,11108,44536,9.693451151573797e-05,51,184,,,
1269.11178216,0.0,1.4578984064428369e-06,21.028799057006836,880,-1360.91015625,250.0,11358,45536,9.693451151573797e-05,51,188,,,
1253.61524639,0.0,1.4578984064428369e-06,23.292049407958984,902,-1343.857421875,250.0,11608,46536,9.693451151573797e-05,51,192,,,
1229.66871438,0.0,1.4578984064428369e-06,17.661781311035156,923,-1347.3079833984375,250.0,11858,47536,9.693451151573797e-05,51,196,,,
1218.69537579,0.0,1.4578984064428369e-06,14.296836853027344,945,-1348.5177001953125,250.0,12108,48536,9.693451151573797e-05,51,200,,,
1239.6427427999997,0.0,1.4578984064428369e-06,22.139251708984375,966,-1395.004638671875,250.0,12358,49536,9.693451151573797e-05,51,204,,,
,,1.4578984064428369e-06,44.699127197265625,,-1437.232421875,,12474,50000,9.693451151573797e-05,,,250.0,0.0,649.0536062000001
1260.5037257400002,0.0,1.4578984064428369e-06,36.208396911621094,989,-1455.3978271484375,250.0,12608,50536,9.693451151573797e-05,51,208,,,
1243.6115287999999,0.0,1.4578984064428369e-06,21.559295654296875,1011,-1475.4383544921875,250.0,12858,51536,9.693451151573797e-05,50,212,,,
1236.45347641,0.0,1.4578984064428369e-06,26.574237823486328,1032,-1495.8092041015625,250.0,13108,52536,9.693451151573797e-05,50,216,,,
1197.94326195,0.0,1.4578984064428369e-06,25.248516082763672,1053,-1525.4521484375,250.0,13358,53536,9.693451151573797e-05,50,220,,,
1167.01608359,0.0,1.4578984064428369e-06,22.98284339904785,1075,-1571.43603515625,250.0,13608,54536,9.693451151573797e-05,50,224,,,
1158.40848361,0.0,1.4578984064428369e-06,20.00054931640625,1097,-1548.783447265625,250.0,13858,55536,9.693451151573797e-05,50,228,,,
1165.14903443,0.0,1.4578984064428369e-06,21.670541763305664,1118,-1575.38818359375,250.0,14108,56536,9.693451151573797e-05,50,232,,,
1156.23729655,0.0,1.4578984064428369e-06,23.861644744873047,1140,-1622.0401611328125,250.0,14358,57536,9.693451151573797e-05,50,236,,,
1116.18573279,0.02,1.4578984064428369e-06,21.330520629882812,1151,-1602.10791015625,245.07,14485,58043,9.693451151573797e-05,50,240,,,
1114.05138421,0.03,1.4578984064428369e-06,20.470760345458984,1168,-1594.47607421875,242.58,14673,58794,9.693451151573797e-05,50,244,,,
1128.20506304,0.04,1.4578984064428369e-06,26.535785675048828,1185,-1654.0948486328125,240.09,14861,59545,9.693451151573797e-05,50,248,,,
1128.6628920800001,0.04,1.4578984064428369e-06,26.06725311279297,1207,-1624.069580078125,240.09,15111,60545,9.693451151573797e-05,50,252,,,
1105.92219155,0.04,1.4578984064428369e-06,31.344772338867188,1229,-1663.277099609375,240.09,15361,61545,9.693451151573797e-05,50,256,,,
1098.18394103,0.04,1.4578984064428369e-06,23.445430755615234,1251,-1634.779296875,240.09,15611,62545,9.693451151573797e-05,49,260,,,
1121.21162823,0.04,1.4578984064428369e-06,27.715545654296875,1275,-1695.6705322265625,240.09,15861,63545,9.693451151573797e-05,49,264,,,
1134.0513844899997,0.05,1.4578984064428369e-06,22.656211853027344,1291,-1683.85595703125,237.64,16049,64300,9.693451151573797e-05,49,268,,,
1101.44569643,0.05,1.4578984064428369e-06,20.778118133544922,1314,-1702.77294921875,237.64,16299,65300,9.693451151573797e-05,49,272,,,
1114.9911740199998,0.05,1.4578984064428369e-06,25.72378158569336,1337,-1756.1123046875,237.64,16549,66300,9.693451151573797e-05,49,276,,,
1104.5138983299998,0.05,1.4578984064428369e-06,32.76602554321289,1360,-1754.031494140625,237.64,16799,67300,9.693451151573797e-05,49,280,,,
1107.30178735,0.05,1.4578984064428369e-06,32.829315185546875,1382,-1758.749267578125,237.64,17049,68300,9.693451151573797e-05,49,284,,,
1074.45161088,0.07,1.4578984064428369e-06,21.272480010986328,1393,-1762.69091796875,232.67,17175,68803,9.693451151573797e-05,49,288,,,
1073.4712596800002,0.07,1.4578984064428369e-06,23.406158447265625,1416,-1763.323974609375,232.67,17425,69803,9.693451151573797e-05,49,292,,,
1076.3584527599999,0.07,1.4578984064428369e-06,24.800304412841797,1438,-1771.806396484375,232.67,17675,70803,9.693451151573797e-05,49,296,,,
1081.42590463,0.07,1.4578984064428369e-06,44.035499572753906,1461,-1784.40576171875,232.67,17925,71803,9.693451151573797e-05,49,300,,,
1058.97680752,0.08,1.4578984064428369e-06,74.35462188720703,1478,-1804.417724609375,230.23,18114,72559,9.693451151573797e-05,49,304,,,
1050.18661692,0.08,1.4578984064428369e-06,75.44933319091797,1501,-1823.2957763671875,230.23,18364,73559,9.693451151573797e-05,48,308,,,
1026.78366013,0.08,1.4578984064428369e-06,60.414493560791016,1523,-1848.9698486328125,230.23,18614,74559,9.693451151573797e-05,48,312,,,
1029.21654772,0.08,1.4578984064428369e-06,16307.4208984375,1546,-1834.9208984375,230.23,18864,75559,9.693451151573797e-05,48,316,,,
1075.18906802,0.08,1.4578984064428369e-06,68.09974670410156,1569,-1886.669677734375,230.23,19114,76559,9.693451151573797e-05,48,320,,,
1092.2062371,0.08,1.4578984064428369e-06,44.848445892333984,1592,-1871.342529296875,230.23,19364,77559,9.693451151573797e-05,48,324,,,
1054.2553692,0.08,1.4578984064428369e-06,78.66665649414062,1615,-1904.05908203125,230.23,19614,78559,9.693451151573797e-05,48,328,,,
1050.3877344300001,0.08,1.4578984064428369e-06,39.95899200439453,1638,-1949.1815185546875,230.23,19864,79559,9.693451151573797e-05,48,332,,,
1079.5218495,0.08,1.4578984064428369e-06,52.40826416015625,1662,-1915.6219482421875,230.23,20114,80559,9.693451151573797e-05,48,336,,,
1101.5885554200001,0.06,1.4578984064428369e-06,46.79151916503906,1685,-1880.3209228515625,235.16,20364,81559,9.693451151573797e-05,48,340,,,
1140.82340388,0.05,1.4578984064428369e-06,45.06932067871094,1708,-1945.308837890625,237.65,20614,82559,9.693451151573797e-05,48,344,,,
1172.08536444,0.04,1.4578984064428369e-06,43.25785827636719,1731,-1963.849609375,240.14,20864,83559,9.693451151573797e-05,48,348,,,
1150.6075399,0.05,1.4578984064428369e-06,33.14030456542969,1749,-1925.865234375,237.71,21053,84316,9.693451151573797e-05,48,352,,,
1149.62036891,0.05,1.4578984064428369e-06,43.398895263671875,1772,-1966.462158203125,237.71,21303,85316,9.693451151573797e-05,48,356,,,
1127.09820723,0.05,1.4578984064428369e-06,48.68407440185547,1796,-2017.7637939453125,237.71,21553,86316,9.693451151573797e-05,48,360,,,
1080.17846203,0.05,1.4578984064428369e-06,40.40380859375,1819,-2046.32861328125,237.71,21803,87316,9.693451151573797e-05,47,364,,,
1098.7877911799997,0.04,1.4578984064428369e-06,51.000484466552734,1843,-2011.181884765625,240.16,22053,88316,9.693451151573797e-05,47,368,,,
1097.53167507,0.04,1.4578984064428369e-06,22852.39453125,1867,-2008.5908203125,240.16,22303,89316,9.693451151573797e-05,47,372,,,
1084.63317704,0.04,1.4578984064428369e-06,48.70819091796875,1890,-2001.45947265625,240.16,22553,90316,9.693451151573797e-05,47,376,,,
1091.1261305799999,0.04,1.4578984064428369e-06,37.297882080078125,1914,-1971.1463623046875,240.16,22803,91316,9.693451151573797e-05,47,380,,,
1078.82980785,0.04,1.4578984064428369e-06,47.58904266357422,1938,-2037.8551025390625,240.16,23053,92316,9.693451151573797e-05,47,384,,,
1104.7870022700001,0.02,1.4578984064428369e-06,33.4210319519043,1962,-2042.5068359375,245.13,23303,93316,9.693451151573797e-05,47,388,,,
1121.7763889699997,0.02,1.4578984064428369e-06,13185.759765625,1986,-2026.69677734375,245.13,23553,94316,9.693451151573797e-05,47,392,,,
1156.91380162,0.02,1.4578984064428369e-06,57.72151184082031,2010,-2037.452880859375,245.13,23803,95316,9.693451151573797e-05,47,396,,,
1148.96620938,0.02,1.4578984064428369e-06,37.06453323364258,2034,-2073.266357421875,245.13,24053,96316,9.693451151573797e-05,47,400,,,
1155.1699296600002,0.01,1.4578984064428369e-06,40.300880432128906,2059,-2054.240234375,247.57,24303,97316,9.693451151573797e-05,47,404,,,
1162.25647079,0.01,1.4578984064428369e-06,43.007164001464844,2084,-2042.83349609375,247.57,24553,98316,9.693451151573797e-05,47,408,,,
1164.54342645,0.01,1.4578984064428369e-06,32.04498291015625,2108,-2069.91748046875,247.57,24803,99316,9.693451151573797e-05,47,412,,,
,,1.4578984064428369e-06,38.46849822998047,,-2090.68505859375,,24974,100000,9.693451151573797e-05,,,250.0,0.0,861.0434333999999
1152.35452819,0.01,1.4578984064428369e-06,44.54725646972656,2134,-2068.59716796875,247.57,25053,100316,9.693451151573797e-05,46,416,,,
1116.72841844,0.01,1.4578984064428369e-06,39.442413330078125,2158,-2103.8818359375,247.57,25303,101316,9.693451151573797e-05,46,420,,,
1132.6077813699999,0.01,1.4578984064428369e-06,33.07425308227539,2183,-2033.197021484375,247.57,25553,102316,9.693451151573797e-05,46,424,,,
1161.9550847300002,0.01,1.4578984064428369e-06,30.23678970336914,2208,-2094.95654296875,247.57,25803,103316,9.693451151573797e-05,46,428,,,
1167.70839475,0.01,1.4578984064428369e-06,62.410255432128906,2232,-2059.17822265625,247.57,26053,104316,9.693451151573797e-05,46,432,,,
1157.8775996999998,0.01,1.4578984064428369e-06,29.243122100830078,2256,-2110.251953125,247.57,26303,105316,9.693451151573797e-05,46,436,,,
1138.77729234,0.01,1.4578984064428369e-06,41.49156951904297,2281,-2123.021240234375,247.57,26553,106316,9.693451151573797e-05,46,440,,,
1132.41369446,0.01,1.4578984064428369e-06,30.12655258178711,2306,-2084.40625,247.57,26803,107316,9.693451151573797e-05,46,444,,,
1100.23845208,0.01,1.4578984064428369e-06,40.2491340637207,2331,-2105.22802734375,247.57,27053,108316,9.693451151573797e-05,46,448,,,
1144.26434445,0.01,1.4578984064428369e-06,36.56282043457031,2350,-2117.010498046875,247.55,27242,109071,9.693451151573797e-05,46,452,,,
1135.21219728,0.02,1.4578984064428369e-06,37.60651779174805,2369,-2134.03515625,245.39,27438,109855,9.693451151573797e-05,46,456,,,
1129.74569159,0.02,1.4578984064428369e-06,38.483131408691406,2394,-2178.0126953125,245.39,27688,110855,9.693451151573797e-05,46,460,,,
1162.55344331,0.02,1.4578984064428369e-06,13985.73046875,2419,-2137.908203125,245.39,27938,111855,9.693451151573797e-05,46,464,,,
1168.3801898099998,0.02,1.4578984064428369e-06,41.012813568115234,2444,-2106.4189453125,245.39,28188,112855,9.693451151573797e-05,46,468,,,
1170.8505628499997,0.02,1.4578984064428369e-06,35.20307922363281,2470,-2155.837890625,245.39,28438,113855,9.693451151573797e-05,46,472,,,
1206.9544150699999,0.02,1.4578984064428369e-06,34.565834045410156,2496,-2125.427978515625,245.39,28688,114855,9.693451151573797e-05,45,476,,,
1224.930543,0.02,1.4578984064428369e-06,30.067930221557617,2523,-2187.552734375,245.39,28938,115855,9.693451151573797e-05,45,480,,,
1257.6632492100002,0.02,1.4578984064428369e-06,47.82200622558594,2548,-2179.650146484375,245.39,29188,116855,9.693451151573797e-05,45,484,,,
1273.3519327200001,0.02,1.4578984064428369e-06,31.373023986816406,2574,-2171.584228515625,245.39,29438,117855,9.693451151573797e-05,45,488,,,
1254.64992205,0.02,1.4578984064428369e-06,16242.0234375,2600,-2135.09033203125,245.39,29688,118855,9.693451151573797e-05,45,492,,,
1236.08725789,0.02,1.4578984064428369e-06,39.818626403808594,2625,-2193.77197265625,245.39,29938,119855,9.693451151573797e-05,45,496,,,
1263.8253504600002,0.03,1.4578984064428369e-06,66.1199951171875,2644,-2195.857177734375,242.92,30126,120608,9.693451151573797e-05,45,500,,,
1239.00197303,0.03,1.4578984064428369e-06,53.32527542114258,2671,-2171.196044921875,242.92,30376,121608,9.693451151573797e-05,45,504,,,
1215.2254924,0.03,1.4578984064428369e-06,51.795448303222656,2700,-2165.623779296875,242.92,30626,122608,9.693451151573797e-05,45,508,,,
1210.61673574,0.04,1.4578984064428369e-06,48.341102600097656,2720,-2167.66015625,240.69,30821,123385,9.693451151573797e-05,45,512,,,
1233.8010594999998,0.04,1.4578984064428369e-06,57.9837532043457,2745,-2220.602783203125,240.69,31071,124385,9.693451151573797e-05,45,516,,,
1274.43032722,0.04,1.4578984064428369e-06,45.866249084472656,2771,-2181.31787109375,240.69,31321,125385,9.693451151573797e-05,45,520,,,
1259.57219715,0.04,1.4578984064428369e-06,42.099700927734375,2797,-2163.483642578125,240.69,31571,126385,9.693451151573797e-05,45,524,,,
1253.30315163,0.04,1.4578984064428369e-06,32.67464828491211,2823,-2279.896728515625,240.69,31821,127385,9.693451151573797e-05,45,528,,,
1251.81590771,0.04,1.4578984064428369e-06,36.74681854248047,2849,-2213.723876953125,240.69,32071,128385,9.693451151573797e-05,45,532,,,
1238.8951633,0.04,1.4578984064428369e-06,46.73884582519531,2875,-2194.0712890625,240.69,32321,129385,9.693451151573797e-05,45,536,,,
1267.55032912,0.04,1.4578984064428369e-06,35442.48046875,2902,-2213.98828125,240.69,32571,130385,9.693451151573797e-05,44,540,,,
1237.41883116,0.04,1.4578984064428369e-06,62.41799545288086,2929,-2223.995849609375,240.69,32821,131385,9.693451151573797e-05,44,544,,,
1248.17566657,0.05,1.4578984064428369e-06,40.49143600463867,2949,-2263.02099609375,238.61,33019,132177,9.693451151573797e-05,44,548,,,
1243.5080880100002,0.04,1.4578984064428369e-06,53.06962585449219,2976,-2318.3974609375,241.06,33269,133177,9.693451151573797e-05,44,552,,,
1263.06254503,0.03,1.4578984064428369e-06,52.15573501586914,3003,-2283.927978515625,243.22,33519,134177,9.693451151573797e-05,44,556,,,
1301.0361215599996,0.03,1.4578984064428369e-06,155.9365692138672,3029,-2240.09814453125,243.22,33769,135177,9.693451151573797e-05,44,560,,,
1314.9995021700001,0.03,1.4578984064428369e-06,48.5030517578125,3056,-2288.11767578125,243.22,34019,136177,9.693451151573797e-05,44,564,,,
1324.11594786,0.03,1.4578984064428369e-06,41.58403778076172,3083,-2304.716552734375,243.22,34269,137177,9.693451151573797e-05,44,568,,,
1317.5513230299998,0.03,1.4578984064428369e-06,19312.6640625,3109,-2309.59716796875,243.22,34519,138177,9.693451151573797e-05,44,572,,,
1309.72269783,0.03,1.4578984064428369e-06,53.35437774658203,3135,-2230.447998046875,243.22,34769,139177,9.693451151573797e-05,44,576,,,
1256.1293390500002,0.04,1.4578984064428369e-06,68.26185607910156,3155,-2323.01220703125,240.97,34962,139952,9.693451151573797e-05,44,580,,,
1275.38484375,0.05,1.4578984064428369e-06,40.19797134399414,3176,-2330.13720703125,239.1,35166,140765,9.693451151573797e-05,44,584,,,
1236.34137846,0.06,1.4578984064428369e-06,58.27952575683594,3196,-2274.529541015625,236.7,35356,141525,9.693451151573797e-05,44,588,,,
1250.0612694200001,0.07,1.4578984064428369e-06,55.64636993408203,3217,-2305.362060546875,234.49,35550,142304,9.693451151573797e-05,44,592,,,
1262.7723895200002,0.07,1.4578984064428369e-06,40.32756042480469,3243,-2256.909423828125,234.49,35800,143304,9.693451151573797e-05,44,596,,,
1231.56685053,0.06,1.4578984064428369e-06,33.33238220214844,3269,-2245.07373046875,236.96,36050,144304,9.693451151573797e-05,44,600,,,
1237.35498252,0.06,1.4578984064428369e-06,70.73130798339844,3297,-2202.433837890625,236.96,36300,145304,9.693451151573797e-05,44,604,,,
1253.12007231,0.06,1.4578984064428369e-06,41.59574890136719,3323,-2245.593505859375,236.96,36550,146304,9.693451151573797e-05,44,608,,,
1252.91243115,0.05,1.4578984064428369e-06,44.08378219604492,3349,-2322.619140625,239.19,36800,147304,9.693451151573797e-05,43,612,,,
1237.16698214,0.05,1.4578984064428369e-06,210.21131896972656,3375,-2233.976806640625,239.19,37050,148304,9.693451151573797e-05,43,616,,,
1190.9100677100002,0.05,1.4578984064428369e-06,41.63685607910156,3402,-2314.6982421875,239.19,37300,149304,9.693451151573797e-05,43,620,,,
,,1.4578984064428369e-06,56.04915237426758,,-2314.5947265625,,37474,150000,9.693451151573797e-05,,,250.0,0.0,1078.3048288
1157.0702698300001,0.06,1.4578984064428369e-06,57.780738830566406,3423,-2210.99267578125,236.73,37489,150058,9.693451151573797e-05,43,624,,,
1151.1626903499998,0.06,1.4578984064428369e-06,76.84605407714844,3451,-2290.862060546875,236.73,37739,151058,9.693451151573797e-05,43,628,,,
1138.8428231999999,0.06,1.4578984064428369e-06,69.92413330078125,3477,-2297.72021484375,236.73,37989,152058,9.693451151573797e-05,43,632,,,
1138.2155267599999,0.06,1.4578984064428369e-06,62.78962326049805,3504,-2247.256103515625,236.73,38239,153058,9.693451151573797e-05,43,636,,,
1109.5324036499997,0.06,1.4578984064428369e-06,49.07765197753906,3531,-2236.57568359375,236.73,38489,154058,9.693451151573797e-05,43,640,,,
1144.6646573399998,0.06,1.4578984064428369e-06,40.39585876464844,3558,-2237.30078125,236.73,38739,155058,9.693451151573797e-05,43,644,,,
1126.0427866799998,0.05,1.4578984064428369e-06,41.982879638671875,3585,-2287.36865234375,238.81,38989,156058,9.693451151573797e-05,43,648,,,
1095.8201949200002,0.05,1.4578984064428369e-06,54.98640823364258,3612,-2310.667724609375,238.81,39239,157058,9.693451151573797e-05,43,652,,,
1061.79716366,0.07,1.4578984064428369e-06,49.012508392333984,3625,-2300.144775390625,233.9,39366,157567,9.693451151573797e-05,43,656,,,
1049.7800469699998,0.07,1.4578984064428369e-06,39.15728759765625,3652,-2225.291015625,233.9,39616,158567,9.693451151573797e-05,43,660,,,
1027.2744837100001,0.07,1.4578984064428369e-06,49.20794677734375,3680,-2312.218017578125,233.9,39866,159567,9.693451151573797e-05,43,664,,,
994.2064844700002,0.07,1.4578984064428369e-06,40.67629623413086,3707,-2348.89990234375,233.9,40116,160567,9.693451151573797e-05,43,668,,,
1000.53700421,0.08,1.4578984064428369e-06,45.64567565917969,3728,-2284.353515625,231.61,40309,161338,9.693451151573797e-05,43,672,,,
959.7262588799999,0.09,1.4578984064428369e-06,34.10528564453125,3748,-2272.882080078125,229.14,40497,162091,9.693451151573797e-05,43,676,,,
984.8193089299999,0.08,1.4578984064428369e-06,56.840118408203125,3776,-2311.44140625,231.39,40747,163091,9.693451151573797e-05,43,680,,,
947.6278493699999,0.07,1.4578984064428369e-06,53.72978973388672,3805,-2259.10595703125,233.26,40997,164091,9.693451151573797e-05,43,684,,,
944.7625315399997,0.06,1.4578984064428369e-06,55.32051086425781,3833,-2318.001953125,235.66,41247,165091,9.693451151573797e-05,43,688,,,
